date,title,content,url,source,sentiment_neg,sentiment_pos,sentiment_neu,sentiment_score,sentiment_label,embedding_score,embedding_label,daily_sentiment,news_count,embedding
2023-04-23,"Ngân hàng tuần qua: Chủ tịch Techcombank nói về giá trị TCB, ĐHCĐ ngân hàng 'nóng' chuyện sáp nhập, cổ tức","Tuần qua, nhiều ngân hàng lớn đã tổ chức đại hội đồng cổ đông thường niên 2023. Tại đây, lãnh đạo các ngân hàng đã trả lời cho cổ đông nhiều câu hỏi liên quan đến cổ phiếu, cổ tức và các vấn đề nóng khác.",https://cafef.vn/ngan-hang-tuan-qua-chu-tich-techcombank-noi-ve-gia-tri-tcb-dhcd-ngan-hang-nong-chuyen-sap-nhap-co-tuc-188230423220023813.chn,cafef,0.899147,0.022375,0.078478,-0.876772,negative,0.086391,positive,-0.876772,1,"[-0.020812692120671272, -0.11581088602542877, -0.007664625532925129, -0.0007981073576956987, 0.05037286877632141, -0.040104709565639496, -0.025269068777561188, 0.009062903933227062, -0.030526291579008102, 0.061536677181720734, -0.10215523838996887, 0.03031942807137966, 0.06528686732053757, 0.23292596638202667, -0.012803912162780762, 0.05428178235888481, -0.05492841452360153, 0.08683238923549652, -0.03322973474860191, 0.09096827358007431, 0.10817122459411621, -0.0995606929063797, 0.07840248942375183, -0.17750653624534607, -0.06868164986371994, -0.025667838752269745, 0.09100977331399918, -0.018985550850629807, 0.07044614106416702, 0.06840088963508606, 0.03201397508382797, -0.02418961189687252, -0.1480870246887207, 0.09609001874923706, 0.08764249086380005, -0.025224797427654266, -0.014032324776053429, 0.03588517755270004, -0.02018858678638935, 0.05317171663045883, 0.16111549735069275, 0.06892350316047668, 0.022643830627202988, -0.04574406519532204, -0.1816522479057312, 0.2708522379398346, -0.07206753641366959, 0.05660167336463928, 0.02067307010293007, 0.004511737264692783, 0.03924928233027458, 0.17045412957668304, -0.06753796339035034, 0.07992077618837357, 0.0047502354718744755, -0.14174528419971466, -0.050435081124305725, 0.06787585467100143, 0.13025248050689697, 0.08315545320510864, 0.05847375839948654, 0.025413991883397102, 0.04397336393594742, 0.024029038846492767, 0.03023134544491768, 0.02509746327996254, 0.06488444656133652, -0.031980156898498535, -0.14834479987621307, -0.07406122237443924, 0.3743862211704254, 0.06897693127393723, 0.028634320944547653, 0.008733609691262245, -0.003182455664500594, -0.059297844767570496, 0.10754115879535675, -0.10893620550632477, -0.0962548702955246, -0.07552871108055115, -0.006786513142287731, 0.20007818937301636, 0.07065257430076599, 0.03515502065420151, -0.10032255202531815, -0.07181975245475769, -0.07776875793933868, 0.012092981487512589, 0.001935630920343101, -0.008905872702598572, 0.054749831557273865, -0.04265851154923439, -0.0017526521114632487, 0.04974569380283356, 0.06808526068925858, -0.0658113956451416, 0.039786580950021744, 0.15756107866764069, -0.04003656655550003, -0.02339201048016548, -0.08145788311958313, -0.07042484730482101, -0.09277832508087158, 0.10985793173313141, -0.06977478414773941, -0.014201756566762924, -0.1189403086900711, -0.12047327309846878, -0.06919960677623749, -0.048245348036289215, 0.01824207417666912, 0.03226873651146889, 0.03663482144474983, 0.19895675778388977, -0.04876726493239403, 0.010616127401590347, -0.03013184852898121, 0.07245917618274689, -0.04377809911966324, -0.02691793255507946, 0.18856669962406158, 0.009057806804776192, 0.0460425540804863, -0.05662788823246956, -0.026447607204318047, 0.00958679523319006, -0.1295880228281021, -0.011167846620082855, 0.044739577919244766, 0.041517406702041626, -0.07167941331863403, -0.13157880306243896, 0.01613577827811241, -0.015425194054841995, 0.10737607628107071, 0.10951601713895798, 0.002340714680030942, -0.0642896518111229, 0.09050919860601425, 0.021279675886034966, -0.1545897126197815, 0.006780731491744518, -0.13319140672683716, 0.11954845488071442, -0.0652371272444725, -0.1639772206544876, -0.06795533001422882, 0.15717071294784546, -0.019006632268428802, -0.010062224231660366, 0.0019184990087524056, 0.09677376598119736, 0.01578485406935215, -0.10954727232456207, -0.00437091663479805, 0.09960705786943436, -0.008974970318377018, -0.13985012471675873, -0.015881769359111786, -0.0229015052318573, 0.043943505734205246, 0.03441091626882553, -0.08172734081745148, 0.0051667094230651855, 0.05447879061102867, -0.06707315891981125, -0.0718170702457428, -0.018007710576057434, 0.06070052459836006, -0.03571714833378792, -0.04971862584352493, 0.05922762304544449, 0.04668722674250603, -0.009017144329845905, 0.11898116767406464, -0.005067880731076002, 0.08606615662574768, -0.044976577162742615, -0.19805321097373962, -0.017393367365002632, -0.03413700684905052, 0.06699392944574356, 0.030781831592321396, 0.13731123507022858, -0.09006205201148987, 0.0407639779150486, 0.08251144737005234, -0.11236760765314102, -0.14601948857307434, 0.010044055059552193, 0.024465244263410568, -0.008055058307945728, -0.0547962412238121, 0.04053354635834694, -0.019939111545681953, -0.12349779158830643, 0.03884439915418625, -0.020393166691064835, 0.05958409234881401, 0.08279741555452347, -0.026517897844314575, -0.09810179471969604, 0.26019465923309326, -0.024139299988746643, 0.019255217164754868, 0.04173491895198822, 0.02146725356578827, 0.03656183183193207, 0.018685095012187958, 0.07053950428962708, 0.39120444655418396, -0.02205524779856205, -0.14482846856117249, -0.019628774374723434, 0.11968123912811279, 0.09435331076383591, 0.045438800007104874, 0.03320561349391937, -0.11579260975122452, 0.09596413373947144, -0.068672314286232, 0.02143256738781929, 0.09052704274654388, -0.0028174412436783314, 0.1841353476047516, 0.0847976952791214, 0.012112397700548172, -0.02891993336379528, -0.07513302564620972, 0.09224634617567062, -0.025641508400440216, 0.007415582425892353, -0.08093312382698059, -0.018705079331994057, 0.004257302265614271, -0.05631841719150543, -0.2471548169851303, 0.14998266100883484, 0.12105398625135422, 0.09813234955072403, -0.013068227097392082, -0.00542745366692543, -0.047244586050510406, -0.01882602833211422, 0.03214126080274582, 0.0703018307685852, -0.047644492238759995, -0.1309387981891632, -0.07052291929721832, -0.007578205317258835, -0.005040792282670736, 0.09026037901639938, 0.10864390432834625, 0.016341164708137512, 0.0982549786567688, 0.07457996159791946, -0.11078806966543198, -0.005014193709939718, 0.015397200360894203, 0.21811911463737488, 0.04430141672492027, 0.007142010610550642, -0.00962336640805006, 0.002896711463108659, 0.0352470725774765, 0.0265728160738945, 0.09556130319833755, 0.023129720240831375, 0.007741890382021666, -0.0612998865544796, -0.03382830321788788, -0.009276273660361767, 0.05164023116230965, 0.010927146300673485, -0.03485868498682976, -0.11569575220346451, -0.034657131880521774, 0.04380607232451439, -0.03803354874253273, 0.12878163158893585, 0.06251638382673264, -0.06682459264993668, -0.06539776176214218, -0.04605546221137047, -0.03501319885253906, 0.04648469388484955, 0.07974670082330704, -0.13503220677375793, 0.19383901357650757, 0.05834421515464783, 0.07287352532148361, -0.020515838637948036, 0.06283929198980331, 0.15010963380336761, 0.08219636231660843, -0.1146593987941742, -0.0291561521589756, 0.11538175493478775, -0.02166256122291088, 0.17827382683753967, -0.13215535879135132, 0.047051168978214264, -0.0567997582256794, -0.03749101236462593, -0.024113142862915993, -0.07950654625892639, 0.05235566943883896, -0.005053884815424681, 0.11864180117845535, 0.1800248622894287, -0.08506626635789871, -0.007671151775866747, -0.0821051150560379, -0.0021477967966347933, -0.08576714992523193, -0.019541515037417412, -0.039490245282649994, -0.0373104102909565, -0.02668987773358822, 0.15605784952640533, 0.003738453146070242, -0.08138657361268997, 0.0408700667321682, -0.11660277098417282, -0.13096652925014496, -0.014985901303589344, -0.07976898550987244, -0.07189986854791641, 0.2386089265346527, -0.18814946711063385, 0.0656035915017128, 0.020000414922833443, -0.13888470828533173, -0.1010928750038147, -0.16144408285617828, -0.014978033490478992, -0.01010938547551632, -0.10171951353549957, -0.09508257359266281, -0.017363013699650764, 0.028348054736852646, 0.013023609295487404, 0.04746567830443382, -0.01479247584939003, -0.1364637017250061, 0.003283056663349271, 0.10395000874996185, -2.8544429369503632e-05, -0.11381344497203827, 0.028051111847162247, -0.056819234043359756, -0.15270884335041046, 0.027817709371447563, -0.13623854517936707, -0.005443735979497433, 0.03637135028839111, -0.060651976615190506, 0.03693997114896774, 0.1409030556678772, 0.0017554654041305184, -0.04460902884602547, 0.044285062700510025, 0.04707890376448631, 0.017234766855835915, -0.08092311024665833, -0.07351214438676834, -0.06711787730455399, 0.014706715941429138, -0.015801917761564255, -0.01424418669193983, -0.0561726912856102, -0.0594375804066658, 0.011992021463811398, -0.0036651662085205317, 0.10252775996923447, 0.13732634484767914, 0.06467176228761673, -0.0600164458155632, -0.007756810635328293, -0.049967531114816666, 0.06870442628860474, -0.35085245966911316, -0.029692167416214943, -0.07871446013450623, -0.03250570595264435, 0.009918888099491596, -0.08233842998743057, -0.17720571160316467, -0.06829250603914261, -0.0604359470307827, -0.041827261447906494, 0.056275319308042526, 0.017508918419480324, 0.025267191231250763, -0.0452566035091877, -0.02356989122927189, -0.026134340092539787, 0.03975759074091911, 0.09186612814664841, -0.0398365743458271, 0.002676081145182252, -0.33593690395355225, 0.1527141034603119, 0.09677982330322266, 0.066156305372715, -0.3205920457839966, 0.11255088448524475, -0.03072621114552021, 0.010688748210668564, 0.027503741905093193, -0.0480530671775341, -0.1745602935552597, 0.19866594672203064, 0.09006600826978683, -0.05085654556751251, -0.038538962602615356, -0.009971825405955315, 0.04223775863647461, 0.09973665326833725, 0.07185833901166916, 0.12910641729831696, 0.03394945710897446, -0.01943548396229744, -0.05290950834751129, -0.1449713110923767, -0.09309602528810501, 0.10967069119215012, -0.058204855769872665, 0.08510525524616241, -0.03286110609769821, 0.0029198916163295507, 0.017314236611127853, -0.042433347553014755, -0.00028373149689286947, -0.09101386368274689, 0.09954801946878433, 0.04764573648571968, 0.19794435799121857, 0.09015679359436035, -0.140922412276268, -0.05436747148633003, -0.02280028723180294, 0.10660648345947266, -0.05326412618160248, -0.028434351086616516, 0.054855819791555405, 0.04436267912387848, -0.015396811999380589, -0.022752823308110237, -0.07162657380104065, -0.022588009014725685, -0.03558538481593132, 0.14900316298007965, 0.009586651809513569, -0.031030789017677307, -0.027882710099220276, 0.14400099217891693, -0.011661355383694172, -0.025028159841895103, -0.14550790190696716, -0.1856338232755661, 0.14983101189136505, 0.0011466607684269547, 0.012583400122821331, 0.125872403383255, 0.15367548167705536, 0.11384042352437973, -0.2779616117477417, -0.04465862363576889, -0.031539615243673325, 0.027289194986224174, -0.04507064446806908, 0.040719106793403625, -0.049584388732910156, -0.0855579674243927, -0.10114699602127075, -0.030866263434290886, -0.06022261083126068, 0.15500326454639435, -0.04556990787386894, -0.10781588405370712, 0.030979663133621216, 0.02985944040119648, -0.005809362046420574, 0.008045022375881672, -0.06622600555419922, 0.18306350708007812, 0.04252297058701515, 0.06640864908695221, -0.18259240686893463, 0.010151275433599949, -0.09265708178281784, -0.009117279201745987, -0.10520690679550171, -0.07039161771535873, 0.1355067491531372, 0.13372862339019775, 0.20025674998760223, -0.15206345915794373, -0.058592382818460464, 0.10435393452644348, -0.03017057478427887, 0.07777410745620728, 0.08948414772748947, 0.030936339870095253, -0.001584883313626051, 0.030540086328983307, 0.010375951416790485, 0.020868057385087013, 0.013554118573665619, -0.02457091026008129, 0.009149214252829552, -0.1372549682855606, -0.05866171792149544, 0.08109450340270996, 0.0479242280125618, -0.08855512738227844, 0.034193892031908035, -0.03211310878396034, -0.06478094309568405, -0.004390528425574303, 0.08184920251369476, -0.0032657578121870756, -0.00244135526008904, 0.015531138516962528, 0.03806121647357941, 0.0613323450088501, -0.13294099271297455, -0.13567644357681274, 0.042152564972639084, -0.1817649006843567, -0.08499400317668915, -0.15851208567619324, -0.0193046685308218, -0.04585997015237808, -0.07201427221298218, 0.1513746827840805, 0.03971419483423233, 0.0723317414522171, -0.032553065568208694, -0.07972780615091324, 0.0976116731762886, 0.2701599895954132, -0.03292645886540413, 0.032194096595048904, 0.009866781532764435, 0.0646805688738823, -0.006666611414402723, 0.0453387051820755, 0.0656074583530426, 0.1514836847782135, -0.028575586155056953, 0.02532939612865448, 0.01927954889833927, 0.015707585960626602, -0.046824585646390915, -0.02978949062526226, 0.018135083839297295, -0.0005800864892080426, 0.1097540482878685, 0.08414328098297119, 0.018979275599122047, -0.003042049938812852, 0.037144433706998825, -0.05121711641550064, -0.05027252808213234, -0.02884322591125965, 0.02239123173058033, 0.1382145881652832, 0.041922688484191895, 0.041192907840013504, 0.0014063550624996424, 0.08768036961555481, -0.0005688359378837049, 0.020925767719745636, 0.01536973100155592, -0.08472004532814026, 0.015922322869300842, 0.08644622564315796, 0.008386058732867241, 0.10895220190286636, 0.04510835185647011, 0.026980292052030563, -0.07861560583114624, 0.1143258735537529, 0.0014144666492938995, -0.003025809768587351, 0.01715763285756111, 0.004509288817644119, -0.2885071337223053, -0.03517214208841324, -0.019512098282575607, -0.030689068138599396, -0.025264060124754906, 0.011681540869176388, 0.10092528164386749, -0.00973756704479456, 0.033416736871004105, 0.02707758918404579, 0.0003061663010157645, 0.047361571341753006, -0.10505395382642746, -0.06534656882286072, 0.029942041262984276, -0.11317148804664612, -0.12020006775856018, 0.020708346739411354, 0.05749690160155296, -0.06335311383008957, 0.2872614562511444, 0.07216086983680725, 0.07989220321178436, -0.04135585203766823, -0.24102650582790375, -0.05231308564543724, 0.027373233810067177, 0.12275823205709457, 0.021750640124082565, 0.017103975638747215, -0.07114925980567932, -0.10499384999275208, -0.1008039116859436, -0.1549798846244812, 0.07688070833683014, 0.11085047572851181, -0.02084822952747345, -0.0995163843035698, 0.0259226206690073, -0.10682858526706696, 0.07942329347133636, -0.15388253331184387, -0.10546088218688965, 0.03781076893210411, 0.0390605702996254, 0.02656114287674427, 0.042720045894384384, 0.0029652861412614584, 0.005434138234704733, -0.08312439918518066, -0.0921182930469513, 0.058110691606998444, 0.1599520742893219, -0.07660587131977081, -0.07446637749671936, 0.044499948620796204, -0.09304048866033554, 0.046309638768434525, 0.10515482723712921, 0.004712359514087439, -0.08256860822439194, -0.0616980604827404, 0.024324899539351463, 0.01606874167919159, -0.0077072624117136, 0.044272202998399734, -0.02159762568771839, -0.036242447793483734, -0.02221592701971531, -0.07611655443906784, 0.06364802271127701, 0.014363061636686325, 0.0875595211982727, -0.07584633678197861, -0.10443616658449173, 0.0029521360993385315, -0.03616313636302948, 0.04446418583393097, -0.04145052656531334, 0.04964454472064972, -0.030215054750442505, -0.07222312688827515, 0.02540486305952072, 0.048845984041690826, 0.009639176540076733, -0.0015659325290471315, 0.05590810254216194, -0.003834988921880722, 0.1835918426513672, -0.08531736582517624, 0.13951894640922546, -0.05249482020735741, 0.01710871048271656, 0.04615354537963867, 0.04359092563390732, 0.20237234234809875, 0.07739105820655823, 0.02793826349079609, 0.0279353279620409, 0.04213021695613861, -0.024603232741355896, 0.05945998802781105, 0.009855237789452076, 0.13359564542770386, 0.07619122415781021, 0.03758701682090759, 0.04829432815313339, 0.04506999999284744, 0.13282157480716705, -0.08810456097126007, 0.005029968451708555, -0.015411431901156902, -0.014718319289386272, -0.07121177017688751, 0.027187660336494446, -0.3669096827507019, -0.1020822525024414, -0.11445505917072296, -0.03124716877937317, 0.007563284132629633, -0.11665324121713638, -0.037154994904994965, -0.060168519616127014, -0.0892844870686531, -0.03318477049469948, -0.06620537489652634, 0.043966587632894516, -0.10205245018005371, -0.056961022317409515, 0.09208432585000992, -0.082502581179142, -0.12357428669929504, -0.08661994338035583, 0.10078082978725433, 0.003563889069482684, -0.020356934517621994, 0.06756897270679474, -0.06531956791877747, 0.07596942037343979, 0.10045493394136429, 0.013073496520519257, -0.028567155823111534, 0.023953989148139954, 0.11383210867643356, 0.10475261509418488, -0.14641250669956207, -0.02320081740617752, -0.16794973611831665, 0.01612468995153904, 0.0013281224528327584, 0.07472427934408188, 0.023226818069815636, 0.10791566222906113, 0.114561527967453, -0.026420097798109055, 0.07296744734048843, 0.03729814663529396, -0.01170513965189457, -0.044930633157491684, 0.1664271354675293, 0.022171786054968834, 0.02114827372133732, -0.06374987959861755, 0.00113869144115597, 0.03465229645371437, -0.1034323126077652, 0.01564597338438034, -0.013119863346219063, 0.0457596629858017, 0.03409997746348381, -0.013477942906320095, 0.14125162363052368, 0.06392031908035278, -0.03794575110077858, 0.05102362856268883, -0.004706026986241341, 0.12734824419021606, -0.12366233021020889, 0.07622794061899185]"
