date,embedding_mean,embedding_std,news_count
2023-04-23,"[-0.020813, -0.115811, -0.007665, -0.000798, 0.050373, -0.040105, -0.025269, 0.009063, -0.030526, 0.061537, -0.102155, 0.030319, 0.065287, 0.232926, -0.012804, 0.054282, -0.054928, 0.086832, -0.03323, 0.090968, 0.108171, -0.099561, 0.078402, -0.177507, -0.068682, -0.025668, 0.09101, -0.018986, 0.070446, 0.068401, 0.032014, -0.02419, -0.148087, 0.09609, 0.087642, -0.025225, -0.014032, 0.035885, -0.020189, 0.053172, 0.161115, 0.068924, 0.022644, -0.045744, -0.181652, 0.270852, -0.072068, 0.056602, 0.020673, 0.004512, 0.039249, 0.170454, -0.067538, 0.079921, 0.00475, -0.141745, -0.050435, 0.067876, 0.130252, 0.083155, 0.058474, 0.025414, 0.043973, 0.024029, 0.030231, 0.025097, 0.064884, -0.03198, -0.148345, -0.074061, 0.374386, 0.068977, 0.028634, 0.008734, -0.003182, -0.059298, 0.107541, -0.108936, -0.096255, -0.075529, -0.006787, 0.200078, 0.070653, 0.035155, -0.100323, -0.07182, -0.077769, 0.012093, 0.001936, -0.008906, 0.05475, -0.042659, -0.001753, 0.049746, 0.068085, -0.065811, 0.039787, 0.157561, -0.040037, -0.023392, -0.081458, -0.070425, -0.092778, 0.109858, -0.069775, -0.014202, -0.11894, -0.120473, -0.0692, -0.048245, 0.018242, 0.032269, 0.036635, 0.198957, -0.048767, 0.010616, -0.030132, 0.072459, -0.043778, -0.026918, 0.188567, 0.009058, 0.046043, -0.056628, -0.026448, 0.009587, -0.129588, -0.011168, 0.04474, 0.041517, -0.071679, -0.131579, 0.016136, -0.015425, 0.107376, 0.109516, 0.002341, -0.06429, 0.090509, 0.02128, -0.15459, 0.006781, -0.133191, 0.119548, -0.065237, -0.163977, -0.067955, 0.157171, -0.019007, -0.010062, 0.001918, 0.096774, 0.015785, -0.109547, -0.004371, 0.099607, -0.008975, -0.13985, -0.015882, -0.022902, 0.043944, 0.034411, -0.081727, 0.005167, 0.054479, -0.067073, -0.071817, -0.018008, 0.060701, -0.035717, -0.049719, 0.059228, 0.046687, -0.009017, 0.118981, -0.005068, 0.086066, -0.044977, -0.198053, -0.017393, -0.034137, 0.066994, 0.030782, 0.137311, -0.090062, 0.040764, 0.082511, -0.112368, -0.146019, 0.010044, 0.024465, -0.008055, -0.054796, 0.040534, -0.019939, -0.123498, 0.038844, -0.020393, 0.059584, 0.082797, -0.026518, -0.098102, 0.260195, -0.024139, 0.019255, 0.041735, 0.021467, 0.036562, 0.018685, 0.07054, 0.391204, -0.022055, -0.144828, -0.019629, 0.119681, 0.094353, 0.045439, 0.033206, -0.115793, 0.095964, -0.068672, 0.021433, 0.090527, -0.002817, 0.184135, 0.084798, 0.012112, -0.02892, -0.075133, 0.092246, -0.025642, 0.007416, -0.080933, -0.018705, 0.004257, -0.056318, -0.247155, 0.149983, 0.121054, 0.098132, -0.013068, -0.005427, -0.047245, -0.018826, 0.032141, 0.070302, -0.047644, -0.130939, -0.070523, -0.007578, -0.005041, 0.09026, 0.108644, 0.016341, 0.098255, 0.07458, -0.110788, -0.005014, 0.015397, 0.218119, 0.044301, 0.007142, -0.009623, 0.002897, 0.035247, 0.026573, 0.095561, 0.02313, 0.007742, -0.0613, -0.033828, -0.009276, 0.05164, 0.010927, -0.034859, -0.115696, -0.034657, 0.043806, -0.038034, 0.128782, 0.062516, -0.066825, -0.065398, -0.046055, -0.035013, 0.046485, 0.079747, -0.135032, 0.193839, 0.058344, 0.072874, -0.020516, 0.062839, 0.15011, 0.082196, -0.114659, -0.029156, 0.115382, -0.021663, 0.178274, -0.132155, 0.047051, -0.0568, -0.037491, -0.024113, -0.079507, 0.052356, -0.005054, 0.118642, 0.180025, -0.085066, -0.007671, -0.082105, -0.002148, -0.085767, -0.019542, -0.03949, -0.03731, -0.02669, 0.156058, 0.003738, -0.081387, 0.04087, -0.116603, -0.130967, -0.014986, -0.079769, -0.0719, 0.238609, -0.188149, 0.065604, 0.02, -0.138885, -0.101093, -0.161444, -0.014978, -0.010109, -0.10172, -0.095083, -0.017363, 0.028348, 0.013024, 0.047466, -0.014792, -0.136464, 0.003283, 0.10395, -2.9e-05, -0.113813, 0.028051, -0.056819, -0.152709, 0.027818, -0.136239, -0.005444, 0.036371, -0.060652, 0.03694, 0.140903, 0.001755, -0.044609, 0.044285, 0.047079, 0.017235, -0.080923, -0.073512, -0.067118, 0.014707, -0.015802, -0.014244, -0.056173, -0.059438, 0.011992, -0.003665, 0.102528, 0.137326, 0.064672, -0.060016, -0.007757, -0.049968, 0.068704, -0.350852, -0.029692, -0.078714, -0.032506, 0.009919, -0.082338, -0.177206, -0.068293, -0.060436, -0.041827, 0.056275, 0.017509, 0.025267, -0.045257, -0.02357, -0.026134, 0.039758, 0.091866, -0.039837, 0.002676, -0.335937, 0.152714, 0.09678, 0.066156, -0.320592, 0.112551, -0.030726, 0.010689, 0.027504, -0.048053, -0.17456, 0.198666, 0.090066, -0.050857, -0.038539, -0.009972, 0.042238, 0.099737, 0.071858, 0.129106, 0.033949, -0.019435, -0.05291, -0.144971, -0.093096, 0.109671, -0.058205, 0.085105, -0.032861, 0.00292, 0.017314, -0.042433, -0.000284, -0.091014, 0.099548, 0.047646, 0.197944, 0.090157, -0.140922, -0.054367, -0.0228, 0.106606, -0.053264, -0.028434, 0.054856, 0.044363, -0.015397, -0.022753, -0.071627, -0.022588, -0.035585, 0.149003, 0.009587, -0.031031, -0.027883, 0.144001, -0.011661, -0.025028, -0.145508, -0.185634, 0.149831, 0.001147, 0.012583, 0.125872, 0.153675, 0.11384, -0.277962, -0.044659, -0.03154, 0.027289, -0.045071, 0.040719, -0.049584, -0.085558, -0.101147, -0.030866, -0.060223, 0.155003, -0.04557, -0.107816, 0.03098, 0.029859, -0.005809, 0.008045, -0.066226, 0.183064, 0.042523, 0.066409, -0.182592, 0.010151, -0.092657, -0.009117, -0.105207, -0.070392, 0.135507, 0.133729, 0.200257, -0.152063, -0.058592, 0.104354, -0.030171, 0.077774, 0.089484, 0.030936, -0.001585, 0.03054, 0.010376, 0.020868, 0.013554, -0.024571, 0.009149, -0.137255, -0.058662, 0.081095, 0.047924, -0.088555, 0.034194, -0.032113, -0.064781, -0.004391, 0.081849, -0.003266, -0.002441, 0.015531, 0.038061, 0.061332, -0.132941, -0.135676, 0.042153, -0.181765, -0.084994, -0.158512, -0.019305, -0.04586, -0.072014, 0.151375, 0.039714, 0.072332, -0.032553, -0.079728, 0.097612, 0.27016, -0.032926, 0.032194, 0.009867, 0.064681, -0.006667, 0.045339, 0.065607, 0.151484, -0.028576, 0.025329, 0.01928, 0.015708, -0.046825, -0.029789, 0.018135, -0.00058, 0.109754, 0.084143, 0.018979, -0.003042, 0.037144, -0.051217, -0.050273, -0.028843, 0.022391, 0.138215, 0.041923, 0.041193, 0.001406, 0.08768, -0.000569, 0.020926, 0.01537, -0.08472, 0.015922, 0.086446, 0.008386, 0.108952, 0.045108, 0.02698, -0.078616, 0.114326, 0.001414, -0.003026, 0.017158, 0.004509, -0.288507, -0.035172, -0.019512, -0.030689, -0.025264, 0.011682, 0.100925, -0.009738, 0.033417, 0.027078, 0.000306, 0.047362, -0.105054, -0.065347, 0.029942, -0.113171, -0.1202, 0.020708, 0.057497, -0.063353, 0.287261, 0.072161, 0.079892, -0.041356, -0.241027, -0.052313, 0.027373, 0.122758, 0.021751, 0.017104, -0.071149, -0.104994, -0.100804, -0.15498, 0.076881, 0.11085, -0.020848, -0.099516, 0.025923, -0.106829, 0.079423, -0.153883, -0.105461, 0.037811, 0.039061, 0.026561, 0.04272, 0.002965, 0.005434, -0.083124, -0.092118, 0.058111, 0.159952, -0.076606, -0.074466, 0.0445, -0.09304, 0.04631, 0.105155, 0.004712, -0.082569, -0.061698, 0.024325, 0.016069, -0.007707, 0.044272, -0.021598, -0.036242, -0.022216, -0.076117, 0.063648, 0.014363, 0.08756, -0.075846, -0.104436, 0.002952, -0.036163, 0.044464, -0.041451, 0.049645, -0.030215, -0.072223, 0.025405, 0.048846, 0.009639, -0.001566, 0.055908, -0.003835, 0.183592, -0.085317, 0.139519, -0.052495, 0.017109, 0.046154, 0.043591, 0.202372, 0.077391, 0.027938, 0.027935, 0.04213, -0.024603, 0.05946, 0.009855, 0.133596, 0.076191, 0.037587, 0.048294, 0.04507, 0.132822, -0.088105, 0.00503, -0.015411, -0.014718, -0.071212, 0.027188, -0.36691, -0.102082, -0.114455, -0.031247, 0.007563, -0.116653, -0.037155, -0.060169, -0.089284, -0.033185, -0.066205, 0.043967, -0.102052, -0.056961, 0.092084, -0.082503, -0.123574, -0.08662, 0.100781, 0.003564, -0.020357, 0.067569, -0.06532, 0.075969, 0.100455, 0.013073, -0.028567, 0.023954, 0.113832, 0.104753, -0.146413, -0.023201, -0.16795, 0.016125, 0.001328, 0.074724, 0.023227, 0.107916, 0.114562, -0.02642, 0.072967, 0.037298, -0.011705, -0.044931, 0.166427, 0.022172, 0.021148, -0.06375, 0.001139, 0.034652, -0.103432, 0.015646, -0.01312, 0.04576, 0.0341, -0.013478, 0.141252, 0.06392, -0.037946, 0.051024, -0.004706, 0.127348, -0.123662, 0.076228]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1
